Source,Target,Type,id,label,timeset,weight
10541,12057,Undirected,258452,,,10
10541,13710,Undirected,264537,,,10
10542,10628,Undirected,233368,,,10
10542,10666,Undirected,268670,,,10
10542,10738,Undirected,232996,,,10
10542,10940,Undirected,309569,,,10
10542,11597,Undirected,229517,,,10
10550,10829,Undirected,249440,,,10
10551,10689,Undirected,244494,,,10
10551,10804,Undirected,243146,,,10
10551,10986,Undirected,260473,,,10
10551,10987,Undirected,258287,,,10
10551,10999,Undirected,274958,,,10
10551,11817,Undirected,237715,,,10
10551,12634,Undirected,247844,,,10
10551,13274,Undirected,244666,,,10
10551,14924,Undirected,267121,,,10
10552,10560,Undirected,260552,,,10
10552,10561,Undirected,236445,,,10
10552,10679,Undirected,246941,,,10
10552,10906,Undirected,276535,,,10
10552,10907,Undirected,276427,,,10
10552,10908,Undirected,276534,,,10
10552,11008,Undirected,246947,,,10
10553,11979,Undirected,233021,,,10
10553,17513,Undirected,308177,,,10
10556,10676,Undirected,241786,,,10
10556,10840,Undirected,259036,,,10
10556,11300,Undirected,236599,,,10
10556,12539,Undirected,265727,,,10
10556,12760,Undirected,239447,,,10
10556,12840,Undirected,254608,,,10
10556,13033,Undirected,266846,,,10
10556,13331,Undirected,287057,,,10
10557,10529,Undirected,260623,,,10
10557,10664,Undirected,236190,,,10
10557,10701,Undirected,234290,,,10
10557,10846,Undirected,236192,,,10
10557,11008,Undirected,236195,,,10
10557,11092,Undirected,252074,,,10
10557,11911,Undirected,252094,,,10
10558,10609,Undirected,232452,,,10
10558,10635,Undirected,234202,,,10
10558,10780,Undirected,260030,,,10
10558,11112,Undirected,265460,,,10
10558,11301,Undirected,233059,,,10
10558,11303,Undirected,233183,,,10
10558,11306,Undirected,233061,,,10
10558,11443,Undirected,232371,,,10
10558,11447,Undirected,228285,,,10
10558,11554,Undirected,236085,,,10
10558,11804,Undirected,264954,,,10
10558,11820,Undirected,230968,,,10
10558,12057,Undirected,260028,,,10
10558,12307,Undirected,236092,,,10
10558,12568,Undirected,264442,,,10
10558,13527,Undirected,290901,,,10
10559,10558,Undirected,224670,,,10
10559,11557,Undirected,242972,,,10
10560,10656,Undirected,261504,,,10
10560,11165,Undirected,245328,,,10
10560,14868,Undirected,267484,,,10
10561,10621,Undirected,308451,,,10
10561,11289,Undirected,236526,,,10
10561,11748,Undirected,260352,,,10
10561,12810,Undirected,286490,,,10
10561,12891,Undirected,266151,,,10
10561,12991,Undirected,241731,,,10
10565,10621,Undirected,253860,,,10
10565,10749,Undirected,308516,,,10
10565,10890,Undirected,263601,,,10
10565,11748,Undirected,270493,,,10
10565,12520,Undirected,247408,,,10
10566,11047,Undirected,282621,,,10
10566,11748,Undirected,260167,,,10
10566,11922,Undirected,260154,,,10
10568,10540,Undirected,231047,,,10
10569,10769,Undirected,234693,,,10
10569,14245,Undirected,383090,,,10
10570,10983,Undirected,230845,,,10
10570,11469,Undirected,231094,,,10
10570,11911,Undirected,293096,,,10
10571,10587,Undirected,224514,,,10
10571,11247,Undirected,243521,,,10
10571,11390,Undirected,235447,,,10
10571,11504,Undirected,233335,,,10
10571,11839,Undirected,231150,,,10
10571,13066,Undirected,242785,,,10
10573,10706,Undirected,242753,,,10
10573,11138,Undirected,304247,,,10
10575,10628,Undirected,234020,,,10
10575,10946,Undirected,300111,,,10
10575,10994,Undirected,238805,,,10
10575,11872,Undirected,314668,,,10
10577,10738,Undirected,236460,,,10
10577,10791,Undirected,245711,,,10
10577,11251,Undirected,291681,,,10
10577,11476,Undirected,295665,,,10
10577,11508,Undirected,295534,,,10
10614,10551,Undirected,294734,,,10
10617,10476,Undirected,228533,,,10
10621,10527,Undirected,308654,,,10
10621,10535,Undirected,238298,,,10
10621,10570,Undirected,332347,,,10
10621,11263,Undirected,338464,,,10
10621,12882,Undirected,276520,,,10
10622,10541,Undirected,226562,,,10
10625,10556,Undirected,308614,,,10
10625,10657,Undirected,251296,,,10
10625,11154,Undirected,272555,,,10
10625,11216,Undirected,245738,,,10
10625,11495,Undirected,228658,,,10
10625,11996,Undirected,251299,,,10
10625,12005,Undirected,300616,,,10
10625,13166,Undirected,243786,,,10
10625,13364,Undirected,255974,,,10
10628,10844,Undirected,231748,,,10
10629,12082,Undirected,249783,,,10
10632,11269,Undirected,254624,,,10
10632,11375,Undirected,245046,,,10
10638,10775,Undirected,240717,,,10
10638,11310,Undirected,227065,,,10
10638,11582,Undirected,241159,,,10
10638,13892,Undirected,251004,,,10
10640,10829,Undirected,264386,,,10
10643,10625,Undirected,355287,,,10
10644,12857,Undirected,240118,,,10
10645,10674,Undirected,239159,,,10
10645,10744,Undirected,247968,,,10
10649,10605,Undirected,224769,,,10
10656,10538,Undirected,253542,,,10
10656,11289,Undirected,233493,,,10
10656,12149,Undirected,233503,,,10
10657,10538,Undirected,253543,,,10
10658,10541,Undirected,242610,,,10
10664,10536,Undirected,259990,,,10
10664,10556,Undirected,230934,,,10
10665,10906,Undirected,243857,,,10
10665,10907,Undirected,243858,,,10
10666,11830,Undirected,252104,,,10
10669,10644,Undirected,224818,,,10
10677,11263,Undirected,283985,,,10
10678,10711,Undirected,289408,,,10
10679,10672,Undirected,224821,,,10
10679,10989,Undirected,232681,,,10
10679,11247,Undirected,254260,,,10
10679,11507,Undirected,295535,,,10
10679,12131,Undirected,232697,,,10
10679,12840,Undirected,239939,,,10
10679,13359,Undirected,266689,,,10
10679,16346,Undirected,288987,,,10
10684,10685,Undirected,234637,,,10
10684,12483,Undirected,294035,,,10
10685,10565,Undirected,238001,,,10
10685,12213,Undirected,276930,,,10
10685,12215,Undirected,276052,,,10
10689,10573,Undirected,274286,,,10
10689,11632,Undirected,249344,,,10
10689,11847,Undirected,333600,,,10
10689,12058,Undirected,274284,,,10
10693,10844,Undirected,239563,,,10
10693,10921,Undirected,273420,,,10
10698,11030,Undirected,226082,,,10
10698,11031,Undirected,226083,,,10
10698,12485,Undirected,237507,,,10
10698,12486,Undirected,237508,,,10
10698,15388,Undirected,274342,,,10
10699,11434,Undirected,238592,,,10
10706,10901,Undirected,231185,,,10
10706,10919,Undirected,231186,,,10
10706,13702,Undirected,280220,,,10
10708,10855,Undirected,249202,,,10
10711,10547,Undirected,225414,,,10
10711,10580,Undirected,236490,,,10
10711,10652,Undirected,243770,,,10
10711,11025,Undirected,249401,,,10
10711,11247,Undirected,254278,,,10
10711,11503,Undirected,249408,,,10
10711,12927,Undirected,282672,,,10
10711,13031,Undirected,254629,,,10
10711,14796,Undirected,282295,,,10
10712,10747,Undirected,228164,,,10
10712,10749,Undirected,228162,,,10
10722,10921,Undirected,276964,,,10
10722,12064,Undirected,274489,,,10
10722,13702,Undirected,288504,,,10
10738,11321,Undirected,227482,,,10
10747,10689,Undirected,279196,,,10
10747,10738,Undirected,230825,,,10
10747,10769,Undirected,230829,,,10
10747,10825,Undirected,252826,,,10
10747,10983,Undirected,230827,,,10
10747,11375,Undirected,267949,,,10
10747,11564,Undirected,260815,,,10
10749,10625,Undirected,338415,,,10
10754,10761,Undirected,244875,,,10
10755,10756,Undirected,245004,,,10
10767,10768,Undirected,225253,,,10
10769,10594,Undirected,231084,,,10
10769,10602,Undirected,231079,,,10
10769,10799,Undirected,225171,,,10
10771,10560,Undirected,274893,,,10
10771,10804,Undirected,231118,,,10
10772,10793,Undirected,225199,,,10
10774,10621,Undirected,308603,,,10
10774,11394,Undirected,260045,,,10
10789,10569,Undirected,287085,,,10
10790,10843,Undirected,236067,,,10
10791,10775,Undirected,274887,,,10
10794,11269,Undirected,241724,,,10
10800,11088,Undirected,284150,,,10
10800,12242,Undirected,277987,,,10
10801,10774,Undirected,232702,,,10
10801,10789,Undirected,272486,,,10
10802,10769,Undirected,256180,,,10
10802,12034,Undirected,272226,,,10
10802,12242,Undirected,277989,,,10
10803,11379,Undirected,240387,,,10
10804,10744,Undirected,231128,,,10
10804,10780,Undirected,287938,,,10
10804,11605,Undirected,229349,,,10
10804,12595,Undirected,281508,,,10
10805,12034,Undirected,272109,,,10
10805,12636,Undirected,240378,,,10
10805,14872,Undirected,289656,,,10
10806,12034,Undirected,272121,,,10
10806,12242,Undirected,277988,,,10
10818,10476,Undirected,226706,,,10
10818,10541,Undirected,242531,,,10
10818,10571,Undirected,252668,,,10
10818,11092,Undirected,252078,,,10
10818,11216,Undirected,252124,,,10
10820,10767,Undirected,229382,,,10
10825,10774,Undirected,270165,,,10
10827,10842,Undirected,228557,,,10
10827,11300,Undirected,232911,,,10
10827,11432,Undirected,305991,,,10
10827,11439,Undirected,246002,,,10
10827,11506,Undirected,233161,,,10
10827,12106,Undirected,232579,,,10
10827,12486,Undirected,250645,,,10
10828,10711,Undirected,304290,,,10
10829,10621,Undirected,310017,,,10
10832,11594,Undirected,229324,,,10
10833,10829,Undirected,276350,,,10
10843,10529,Undirected,260268,,,10
10843,10536,Undirected,260266,,,10
10843,10679,Undirected,230818,,,10
10843,12737,Undirected,331300,,,10
10844,11504,Undirected,228651,,,10
10844,11565,Undirected,258362,,,10
10844,11986,Undirected,231758,,,10
10844,12120,Undirected,257418,,,10
10844,12730,Undirected,239270,,,10
10844,13829,Undirected,257415,,,10
10844,14915,Undirected,267039,,,10
10844,15574,Undirected,276645,,,10
10846,10476,Undirected,225522,,,10
10846,10525,Undirected,247185,,,10
10846,10536,Undirected,260581,,,10
10846,10556,Undirected,230988,,,10
10846,10747,Undirected,231031,,,10
10849,10708,Undirected,249119,,,10
10850,10852,Undirected,225586,,,10
10860,10849,Undirected,337774,,,10
10861,10850,Undirected,351150,,,10
10876,13355,Undirected,249190,,,10
10892,10693,Undirected,279171,,,10
10898,10698,Undirected,234590,,,10
10901,10749,Undirected,255644,,,10
10910,10552,Undirected,268823,,,10
10910,11569,Undirected,229255,,,10
10910,12004,Undirected,238333,,,10
10919,10685,Undirected,228189,,,10
10921,10749,Undirected,305345,,,10
10924,10885,Undirected,228172,,,10
10936,10708,Undirected,274368,,,10
10940,11779,Undirected,239177,,,10
10947,10985,Undirected,226024,,,10
10953,10654,Undirected,275681,,,10
10953,10659,Undirected,275678,,,10
10953,12739,Undirected,239327,,,10
10963,11996,Undirected,272947,,,10
10966,10980,Undirected,234493,,,10
10966,10985,Undirected,234442,,,10
10982,10966,Undirected,284377,,,10
10983,10553,Undirected,230943,,,10
10983,10638,Undirected,225905,,,10
10986,10638,Undirected,225889,,,10
10987,10525,Undirected,259175,,,10
10987,10538,Undirected,263026,,,10
10994,10581,Undirected,238807,,,10
10994,10779,Undirected,258529,,,10
10994,11439,Undirected,235818,,,10
10994,12522,Undirected,249640,,,10
10999,10538,Undirected,302703,,,10
10999,11140,Undirected,241324,,,10
11008,10525,Undirected,236537,,,10
11008,10536,Undirected,260800,,,10
11008,10553,Undirected,236541,,,10
11008,10570,Undirected,236539,,,10
11008,10747,Undirected,236340,,,10
11008,11289,Undirected,236535,,,10
11018,10692,Undirected,234650,,,10
11033,10689,Undirected,279265,,,10
11034,10571,Undirected,240308,,,10
11036,10556,Undirected,308456,,,10
11040,10698,Undirected,226108,,,10
11065,10575,Undirected,320517,,,10
11088,10769,Undirected,276073,,,10
11088,10804,Undirected,254266,,,10
11100,11374,Undirected,228067,,,10
11105,10578,Undirected,273616,,,10
11122,10521,Undirected,273487,,,10
11128,10551,Undirected,235305,,,10
11129,10738,Undirected,227443,,,10
11129,11292,Undirected,227374,,,10
11129,15415,Undirected,274989,,,10
11129,15416,Undirected,316599,,,10
11138,15282,Undirected,273212,,,10
11149,10665,Undirected,243851,,,10
11155,10723,Undirected,263946,,,10
11155,10909,Undirected,301193,,,10
11155,11205,Undirected,263825,,,10
11156,10622,Undirected,278364,,,10
11165,10581,Undirected,228709,,,10
11165,10585,Undirected,232415,,,10
11165,10609,Undirected,226605,,,10
11165,10830,Undirected,226915,,,10
11165,10996,Undirected,238795,,,10
11165,11536,Undirected,228906,,,10
11165,12583,Undirected,256395,,,10
11190,10561,Undirected,234734,,,10
11206,10551,Undirected,226893,,,10
11210,10539,Undirected,308572,,,10
11210,13279,Undirected,265273,,,10
11214,10521,Undirected,249696,,,10
11214,10565,Undirected,249724,,,10
11217,10521,Undirected,249695,,,10
11251,10532,Undirected,241282,,,10
11251,10537,Undirected,284294,,,10
11254,11255,Undirected,254130,,,10
11263,10500,Undirected,256912,,,10
11263,10771,Undirected,282183,,,10
11263,10789,Undirected,313251,,,10
11263,11873,Undirected,282376,,,10
11263,12136,Undirected,347605,,,10
11269,10795,Undirected,266581,,,10
11269,10814,Undirected,258810,,,10
11269,11366,Undirected,258799,,,10
11279,10790,Undirected,287069,,,10
11279,12991,Undirected,280003,,,10
11289,10638,Undirected,261479,,,10
11289,10679,Undirected,230948,,,10
11289,10769,Undirected,261476,,,10
11289,10983,Undirected,236055,,,10
11315,11289,Undirected,227579,,,10
11316,12555,Undirected,240884,,,10
11316,12556,Undirected,240887,,,10
11316,12558,Undirected,240873,,,10
11318,12559,Undirected,240889,,,10
11321,12559,Undirected,240920,,,10
11322,10637,Undirected,227204,,,10
11324,10598,Undirected,276376,,,10
11325,12561,Undirected,241070,,,10
11364,10504,Undirected,269936,,,10
11364,12095,Undirected,232589,,,10
11364,13519,Undirected,247613,,,10
11375,10629,Undirected,268773,,,10
11375,11557,Undirected,234138,,,10
11376,10559,Undirected,304935,,,10
11379,10801,Undirected,240391,,,10
11406,10541,Undirected,233242,,,10
11406,10551,Undirected,243474,,,10
11422,10493,Undirected,306758,,,10
11422,10553,Undirected,241996,,,10
11451,10706,Undirected,229765,,,10
11457,10570,Undirected,284518,,,10
11457,10571,Undirected,284517,,,10
11465,10751,Undirected,231364,,,10
11469,10873,Undirected,235858,,,10
11469,11067,Undirected,241856,,,10
11469,11473,Undirected,228415,,,10
11469,11475,Undirected,228420,,,10
11469,15650,Undirected,277693,,,10
11476,11479,Undirected,321311,,,10
11508,10561,Undirected,295669,,,10
11508,10774,Undirected,295653,,,10
11510,10535,Undirected,279466,,,10
11529,10575,Undirected,314131,,,10
11530,11532,Undirected,228929,,,10
11532,11525,Undirected,228951,,,10
11546,11423,Undirected,230563,,,10
11557,10601,Undirected,229043,,,10
11559,11283,Undirected,249387,,,10
11564,10827,Undirected,265458,,,10
11568,10625,Undirected,229197,,,10
11570,10906,Undirected,265338,,,10
11571,10621,Undirected,263876,,,10
11571,10908,Undirected,245215,,,10
11594,10598,Undirected,229334,,,10
11598,10541,Undirected,229753,,,10
11600,11601,Undirected,229465,,,10
11602,11597,Undirected,229532,,,10
11633,10865,Undirected,237525,,,10
11674,10565,Undirected,237762,,,10
11674,11442,Undirected,267113,,,10
11688,10551,Undirected,239886,,,10
11688,11460,Undirected,239867,,,10
11688,11756,Undirected,271022,,,10
11748,10747,Undirected,236438,,,10
11748,13079,Undirected,312545,,,10
11748,17788,Undirected,312585,,,10
11754,10565,Undirected,230460,,,10
11755,11136,Undirected,317014,,,10
11771,10527,Undirected,247780,,,10
11771,10532,Undirected,308620,,,10
11771,10535,Undirected,247785,,,10
11771,10910,Undirected,338211,,,10
11777,10530,Undirected,245224,,,10
11814,10551,Undirected,236353,,,10
11815,10504,Undirected,236436,,,10
11815,10559,Undirected,247077,,,10
11815,10747,Undirected,236435,,,10
11815,11811,Undirected,393596,,,10
11816,10525,Undirected,259566,,,10
11816,10565,Undirected,247307,,,10
11816,10711,Undirected,259571,,,10
11817,10829,Undirected,262593,,,10
11819,10747,Undirected,236371,,,10
11838,10803,Undirected,270058,,,10
11838,12330,Undirected,283670,,,10
11838,12748,Undirected,245472,,,10
11846,10685,Undirected,249312,,,10
11847,10919,Undirected,237924,,,10
11865,13702,Undirected,280262,,,10
11886,11100,Undirected,250641,,,10
11898,10556,Undirected,264883,,,10
11898,10561,Undirected,279111,,,10
11898,12338,Undirected,277651,,,10
11900,10953,Undirected,268401,,,10
11911,10551,Undirected,264860,,,10
11911,10556,Undirected,242123,,,10
11917,11008,Undirected,357494,,,10
11918,11140,Undirected,242890,,,10
11922,10559,Undirected,262408,,,10
11922,10560,Undirected,262426,,,10
11922,10679,Undirected,262436,,,10
11922,10711,Undirected,259368,,,10
11922,12745,Undirected,266624,,,10
11923,10476,Undirected,231520,,,10
11925,10477,Undirected,238974,,,10
11937,12748,Undirected,243885,,,10
11937,14538,Undirected,256891,,,10
11939,11937,Undirected,271270,,,10
11964,10706,Undirected,238888,,,10
11971,10553,Undirected,232849,,,10
11972,11557,Undirected,234060,,,10
11976,10557,Undirected,233938,,,10
11976,11971,Undirected,233946,,,10
11979,10535,Undirected,234207,,,10
11979,11364,Undirected,234209,,,10
11979,12005,Undirected,274966,,,10
11979,12062,Undirected,271588,,,10
12004,10907,Undirected,243865,,,10
12034,14957,Undirected,280608,,,10
12036,12037,Undirected,241188,,,10
12042,12135,Undirected,280982,,,10
12064,10708,Undirected,280246,,,10
12085,10541,Undirected,232296,,,10
12096,10543,Undirected,235773,,,10
12096,10840,Undirected,239080,,,10
12096,13221,Undirected,244124,,,10
12098,12095,Undirected,247794,,,10
